user_id,retweet_count,retweeted,favorite_count,text,hashtags,mentions,created_at,created_str
44196397,0.0,0.0,0.0,With an epic sound system & woofers the size of a car,,,1583819628000,2020-03-10 06:53:48
44196397,0.0,0.0,0.0,⚡️,,"evafoxu,autozeitung,tesla",1583870981000,2020-03-10 21:09:41
44196397,0.0,0.0,0.0,Scouting locations for Cybertruck Gigafactory. Will be central USA.,,,1583885524000,2020-03-11 01:12:04
44196397,0.0,0.0,0.0,Model Y production for east coast too,,,1583885661000,2020-03-11 01:14:21
44196397,0.0,0.0,0.0,Former,,fredericlambert,1583891716000,2020-03-11 02:55:16
44196397,0.0,0.0,0.0,"Thank you for your kind words, brother",,rationaletienne,1583899483000,2020-03-11 05:04:43
44196397,0.0,0.0,0.0,"To those who quietly help advance the causes we mutually believe in, knowing advancing the cause is the only reward: thank you",,,1583900762000,2020-03-11 05:26:02
44196397,0.0,0.0,0.0,Sure,,janeidyeve,1583939905000,2020-03-11 16:18:25
44196397,0.0,0.0,0.0,"Mars is god of war & memes are a form of war … and fun too! Neither will be destroyed. Ceres, moons of Jupiter & Saturn prob come next.",,"samtalkstesla,janeidyeve",1583940551000,2020-03-11 16:29:11
44196397,0.0,0.0,0.0, pic.twitter.com/IXSO7Ko4z7,,,1583940726000,2020-03-11 16:32:06
44196397,0.0,0.0,0.0,Checking,,"teslatino,tesla",1583941033000,2020-03-11 16:37:13
44196397,0.0,0.0,0.0,The people have spoken!,,,1583941193000,2020-03-11 16:39:53
44196397,0.0,0.0,0.0,Moon too,,,1583945871000,2020-03-11 17:57:51
44196397,0.0,0.0,0.0,"Moral condemnation used not for morality, but as a weapon for manipulation is messed up",,,1583951465000,2020-03-11 19:31:05
44196397,0.0,0.0,0.0,And so annoying,,,1583951520000,2020-03-11 19:32:00
44196397,0.0,0.0,0.0,Wacktivism!,,,1583951541000,2020-03-11 19:32:21
44196397,0.0,0.0,0.0,That’s the goal! 😀,,ppathole,1583951914000,2020-03-11 19:38:34
44196397,0.0,0.0,0.0,Good one,,nichegamer,1583951980000,2020-03-11 19:39:40
44196397,0.0,0.0,0.0,We should be excited about the future & striving to go beyond the horizon!,,,1583952084000,2020-03-11 19:41:24
44196397,0.0,0.0,0.0,"Yes, it’s in my Twitter banner pic",,neiltyson,1583963320000,2020-03-11 22:48:40
44196397,0.0,0.0,0.0,Nice work!,,"janeidyeve,tesmanian_com",1583963950000,2020-03-11 22:59:10
44196397,0.0,0.0,0.0,"To be totally frank, I did an image search on my phone & posted without looking closely",,"poisontoxic21,neiltyson",1583964331000,2020-03-11 23:05:31
44196397,0.0,0.0,0.0,The Permian-Triassic was super bad  https://en.m.wikipedia.org/wiki/Permian–Triassic_extinction_event …,,thingswork,1583972345000,2020-03-12 01:19:05
44196397,0.0,0.0,0.0,Coming soon,,bhmoors,1584203510000,2020-03-14 17:31:50
44196397,0.0,0.0,0.0,Pretty much,,"ianpavelko,bensullins",1584220688000,2020-03-14 22:18:08
44196397,0.0,0.0,0.0,True,,"solarchainsaw,bhmoors",1584220757000,2020-03-14 22:19:17
44196397,0.0,0.0,0.0,Yes,,jgrano305,1584220839000,2020-03-14 22:20:39
44196397,0.0,0.0,0.0,Once production has exceeded preorders,,"eugenelee3,ianpavelko,bensullins",1584220947000,2020-03-14 22:22:27
44196397,0.0,0.0,0.0,Yes,,teslatunity,1584223381000,2020-03-14 23:03:01
44196397,0.0,0.0,0.0,Will discuss with team,,"teslaownerssv,teslatunity",1584223709000,2020-03-14 23:08:29
44196397,0.0,0.0,0.0,Sure,,brandynspears,1584223856000,2020-03-14 23:10:56
44196397,0.0,0.0,0.0,Lot of Raptors coming through! Now operating both horizontal & vertical firing stands in McGregor.,,"bluemoondance74,eugenelee3,ianpavelko,bensullins",1584223945000,2020-03-14 23:12:25
44196397,0.0,0.0,0.0,Probably. Raptor sounds different to Merlin.,,"bluemoondance74,eugenelee3,ianpavelko,bensullins",1584224087000,2020-03-14 23:14:47
44196397,0.0,0.0,0.0,"Some parts will use 304L, as it has higher toughness at cryo temps. Will move to internally developed alloys probably end of year.",,janeidyeve,1584224296000,2020-03-14 23:18:16
44196397,0.0,0.0,0.0,Congratulations Giga NY team!,,tesla,1584241364000,2020-03-15 04:02:44
44196397,0.0,0.0,0.0,Fear is the mind-killer,,,1584243210000,2020-03-15 04:33:30
44196397,0.0,0.0,0.0,"Slight booster length increase to 70m, so 120m for whole system. Liftoff mass ~5000 mT.",,"erdayastronaut,spacex,boeingspace,ulalaunch,boeing",1584378246000,2020-03-16 18:04:06
44196397,0.0,0.0,0.0,👍,,engineers_feed,1584389582000,2020-03-16 21:13:02
44196397,0.0,0.0,0.0,Maybe worth considering chloroquine for C19  https://docs.google.com/document/d/e/2PACX-1vTi-g18ftNZUMRAj2SwRPodtscFio7bJ7GdNgbJAGbdfF67WuRJB3ZsidgpidB2eocFHAVjIL-7deJ7/pub …,,,1584390708000,2020-03-16 21:31:48
44196397,0.0,0.0,0.0,"Yes, I received chloroquine via central line through my chest & both arms. Had near fatal case of falciparum. Would’ve died for sure if not for chloroquine. Doesn’t mean it works for C19, but maybe better than nothing.",,meckimac,1584391186000,2020-03-16 21:39:46
44196397,0.0,0.0,0.0,Maybe helpful,,gundament,1584391757000,2020-03-16 21:49:17
44196397,0.0,0.0,0.0,Was also given a lot of doxycycline  https://en.m.wikipedia.org/wiki/Doxycycline …,,meckimac,1584392916000,2020-03-16 22:08:36
44196397,0.0,0.0,0.0,"I was first misdiagnosed at Stanford Hospital with viral meningitis, then again misdiagnosed at Sequoia. A visiting doc from San Jose General saw my charts & sent me to ICU immediately. I was ~36 hours from being unrecoverable. So, I take expert advice with a grain of salt …",,"renatakonkoly,meckimac",1584394801000,2020-03-16 22:40:01
44196397,0.0,0.0,0.0,Yeah  https://en.m.wikipedia.org/wiki/Plasmodium_falciparum …,,"sofiaan,renatakonkoly,meckimac",1584395389000,2020-03-16 22:49:49
44196397,0.0,0.0,0.0,What’s worse is that I even told Stanford to check me for the $^#* parasite & they still couldn’t find it!,,"sofiaan,renatakonkoly,meckimac",1584396416000,2020-03-16 23:06:56
44196397,0.0,0.0,0.0,Yeah. Fate loves irony.,,"ppathole,sofiaan,renatakonkoly,meckimac",1584411297000,2020-03-17 03:14:57
44196397,0.0,0.0,0.0,This paper matches what I’m hearing from a lot of smart people  https://www.elsevier.com/__data/assets/pdf_file/0007/988648/COVID-19-Drug-Therapy_Mar-2020.pdf …,,,1584415634000,2020-03-17 04:27:14
44196397,0.0,0.0,0.0,"That said, danger of panic still far exceeds danger of corona imo. If we over-allocate medical resources to corona, it will come at expense of treating other illnesses. Track graph at bottom of this page: https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cases-in-us.html?CDC_AA_refVal= https%3A%2F%2Fwww.cdc.gov%2Fcoronavirus%2F2019-ncov%2Fcases-in-us.html …",,,1584416053000,2020-03-17 04:34:13
44196397,0.0,0.0,0.0,Sounds sensible,,ppathole,1584416259000,2020-03-17 04:37:39
44196397,0.0,0.0,0.0,"Hydroxychloroquine probably better
 https://m.youtube.com/watch?feature=youtu.be&v=vE4_LsftNKM … pic.twitter.com/wQODHiFeWT",,,1584420611000,2020-03-17 05:50:11
44196397,0.0,0.0,0.0,"Pretty close. Design is evolving rapidly. Would be great to flatten domes, embed engines & add ~1.5 barrel sections of propellant for same total length. Also, current legs are a bit too small.",,fael097,1584422380000,2020-03-17 06:19:40
44196397,0.0,0.0,0.0,"If Jamis needs help, he has many friends, me among them",,mikefthomp,1584473256000,2020-03-17 20:27:36
44196397,0.0,0.0,0.0,"Whether Z-pak works in this situation or not, it’s a kickass med for many maladies  https://en.m.wikipedia.org/wiki/Azithromycin …",,"riganoesq,diderraoult",1584477324000,2020-03-17 21:35:24
44196397,0.0,0.0,0.0,Very sensible. Knows how to handle exponential functions in reality.,,"1971capital,mlevitt_np2013",1584488523000,2020-03-18 00:42:03
44196397,0.0,0.0,0.0,Seems to be happening a lot,,nichegamer,1584493311000,2020-03-18 02:01:51
44196397,0.0,0.0,0.0,Exactly,,"j_potoski,adrianagalayda,ppathole,1971capital,mlevitt_np2013",1584502221000,2020-03-18 04:30:21
44196397,0.0,0.0,0.0,Wild times …,,nichegamer,1584505335000,2020-03-18 05:22:15
44196397,0.0,0.0,0.0,Fear the memesphere,,,1584505664000,2020-03-18 05:27:44
44196397,0.0,0.0,0.0,Abysmal autocorrect might be the #1 reason people don’t fear AI,,,1584507133000,2020-03-18 05:52:13
44196397,0.0,0.0,0.0,Awe tow co wrecked,,ppathole,1584507742000,2020-03-18 06:02:22
44196397,0.0,0.0,0.0,Yeah,,annerajb,1584507975000,2020-03-18 06:06:15
44196397,0.0,0.0,0.0,Because polygon doesn’t rhyme,,,1584508065000,2020-03-18 06:07:45
44196397,0.0,0.0,0.0,🤣🤣,,evafoxu,1584508711000,2020-03-18 06:18:31
44196397,0.0,0.0,0.0,"Yeah. There was also an early engine shutdown on ascent, but it didn’t affect orbit insertion. Shows value of having 9 engines! Thorough investigation needed before next mission.",,sciguyspace,1584536630000,2020-03-18 14:03:50
44196397,0.0,0.0,0.0,"Yeah, most reflights ever!",,"kmastersbarnes,spacex",1584537463000,2020-03-18 14:17:43
44196397,0.0,0.0,0.0,"Last launch aborted due to slightly high power. Possibly, but not obviously, related to today. This vehicle has seen a lot of wear, so today isn’t a big surprise. Life leader rockets are used only for internal missions. Won’t risk non-SpaceX satellites.",,"erdayastronaut,sciguyspace",1584540084000,2020-03-18 15:01:24
44196397,0.0,0.0,0.0,"Yeah, that will be a great milestone 😀",,"erdayastronaut,sciguyspace",1584540308000,2020-03-18 15:05:08
44196397,0.0,0.0,0.0,How does this compare to favipiravir? https://www.theguardian.com/world/2020/mar/18/japanese-flu-drug-clearly-effective-in-treating-coronavirus-says-china …,,"riganoesq,diderraoult",1584579986000,2020-03-19 02:06:26
44196397,0.0,0.0,0.0,🤣🤣,,"challengerst,worldandscience",1584580363000,2020-03-19 02:12:43
44196397,0.0,0.0,0.0,0% chance of anything close,,cleantechnica,1584588401000,2020-03-19 04:26:41
44196397,0.0,0.0,0.0,"Monitor graph at bottom of CDC website. New “confirmed” cases, not oft-reported “presumptive positive” is trending to level off over next few weeks & be negligible by end of April. Same pattern as China. https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cases-in-us.html …",,cleantechnica,1584589239000,2020-03-19 04:40:39
44196397,0.0,0.0,0.0,Some helpful data from Italy pic.twitter.com/3taxq5NXcZ,,cleantechnica,1584589375000,2020-03-19 04:42:55
44196397,0.0,0.0,0.0, pic.twitter.com/9XVratNhnq,,cleantechnica,1584589737000,2020-03-19 04:48:57
44196397,0.0,0.0,0.0,We will make ventilators if there is a shortage,,"suhaylabbas,fawadchaudhry",1584589949000,2020-03-19 04:52:29
44196397,0.0,0.0,0.0,"Tesla makes cars with sophisticated hvac systems. SpaceX makes spacecraft with life support systems. Ventilators are not difficult, but cannot be produced instantly. Which hospitals have these shortages you speak of right now?",,natesilver538,1584591397000,2020-03-19 05:16:37
44196397,0.0,0.0,0.0,"Exactly. My guess is that the panic will cause more harm than the virus, if that hasn’t happened already.",,jason,1584592625000,2020-03-19 05:37:05
44196397,0.0,0.0,0.0,True,,"disruptresearch,jason",1584593298000,2020-03-19 05:48:18
44196397,0.0,0.0,0.0,Yes,,"m_mosseri,spacex,nasa,nasa_astronauts",1584635320000,2020-03-19 17:28:40
44196397,0.0,0.0,0.0,"Sounds good, we will connect with your team to understand potential needs",,"nycmayor,natesilver538",1584638468000,2020-03-19 18:21:08
44196397,0.0,0.0,0.0,"Imo, this professor is correct. Also, growth rate of confirmed C19 cases is dropping every day, despite 10X increase in testing. From Tues to today, was 43%, 24%, 17%. Track this chart: https://www.cdc.gov/coronavirus/2019-ncov/cases-updates/cases-in-us.html …",,westcoastbill,1584642619000,2020-03-19 19:30:19
44196397,0.0,0.0,0.0,No new domestic corona cases in China https://www.nytimes.com/2020/03/18/world/asia/china-coronavirus-zero-infections.html …,,,1584653644000,2020-03-19 22:34:04
44196397,0.0,0.0,0.0,Yes,,ppathole,1584653834000,2020-03-19 22:37:14
44196397,0.0,0.0,0.0,"Based on current trends, probably close to zero new cases in US too by end of April",,ppathole,1584653937000,2020-03-19 22:38:57
44196397,0.0,0.0,0.0,"Kids are essentially immune, but elderly with existing conditions are vulnerable. Family gatherings with close contact between kids & grandparents probably most risky.",,"rationaletienne,ppathole",1584654903000,2020-03-19 22:55:03
