_index,_type,_id,_score,_source.id,_source.twittos_a,_source.interaction,_source.twittos_b,_source.source
"twitter_interaction","_doc","12434985364419911711863047215764644","1","12434985364419911711863047215764644","18630472","converse","15764644","1243498536441991171"
"twitter_interaction","_doc","124349853222664192146225982014224719","1","124349853222664192146225982014224719","462259820","converse","14224719","1243498532226641921"
"twitter_interaction","_doc","1243498531232628737656362053131144855","1","1243498531232628737656362053131144855","65636205","converse","3131144855","1243498531232628737"
"twitter_interaction","_doc","124349649772919193632280675361183568","1","124349649772919193632280675361183568","322806753","converse","61183568","1243498522609156098"
"twitter_interaction","_doc","124349852528512204877254498365549928","1","124349852528512204877254498365549928","77254498","converse","365549928","1243498525285122048"
"twitter_interaction","_doc","1243498525285122048772544987401202","1","1243498525285122048772544987401202","77254498","converse","7401202","1243498525285122048"
"twitter_interaction","_doc","124349852528512204877254498190817371","1","124349852528512204877254498190817371","77254498","converse","190817371","1243498525285122048"
"twitter_interaction","_doc","1243493464567885825252746029859438002","1","1243493464567885825252746029859438002","2527460298","converse","59438002","1243498522412007424"
"twitter_interaction","_doc","12434934645678858252527460298171134842","1","12434934645678858252527460298171134842","2527460298","converse","171134842","1243498522412007424"
"twitter_interaction","_doc","12434985282463211523322649729798528058999312389","1","12434985282463211523322649729798528058999312389","3322649729","converse","798528058999312389","1243498528246321152"
"twitter_interaction","_doc","12434985282463211523322649729406433649","1","12434985282463211523322649729406433649","3322649729","converse","406433649","1243498528246321152"
"twitter_interaction","_doc","1243498528246321152332264972929698666","1","1243498528246321152332264972929698666","3322649729","converse","29698666","1243498528246321152"
"twitter_interaction","_doc","12434985282463211523322649729445428656","1","12434985282463211523322649729445428656","3322649729","converse","445428656","1243498528246321152"
"twitter_interaction","_doc","124349852824632115233226497291157193390729105408","1","124349852824632115233226497291157193390729105408","3322649729","converse","1157193390729105408","1243498528246321152"
"twitter_interaction","_doc","1243498516514779137259791563410215212","1","1243498516514779137259791563410215212","2597915634","converse","10215212","1243498516514779137"
"twitter_interaction","_doc","12432777151233761284831864390349295277","1","12432777151233761284831864390349295277","4831864390","converse","349295277","1243498512618270723"
"twitter_interaction","_doc","124327771512337612848318643902305501874","1","124327771512337612848318643902305501874","4831864390","converse","2305501874","1243498512618270723"
"twitter_interaction","_doc","124349851190943334437308935416787947","1","124349851190943334437308935416787947","373089354","converse","16787947","1243498511909433344"
"twitter_interaction","_doc","124349851190943334437308935418479513","1","124349851190943334437308935418479513","373089354","converse","18479513","1243498511909433344"
"twitter_interaction","_doc","124298792316056371231345218320341316","1","124298792316056371231345218320341316","313452183","converse","20341316","1243498511171227648"
"twitter_interaction","_doc","124298792316056371231345218315688781","1","124298792316056371231345218315688781","313452183","converse","15688781","1243498511171227648"
"twitter_interaction","_doc","1243498514459566081468210031277732185","1","1243498514459566081468210031277732185","4682100312","converse","77732185","1243498514459566081"
"twitter_interaction","_doc","12434985144595660814682100312907666016","1","12434985144595660814682100312907666016","4682100312","converse","907666016","1243498514459566081"
"twitter_interaction","_doc","124349851445956608146821003124422740354","1","124349851445956608146821003124422740354","4682100312","converse","4422740354","1243498514459566081"
"twitter_interaction","_doc","12434985144595660814682100312718003721515307008","1","12434985144595660814682100312718003721515307008","4682100312","converse","718003721515307008","1243498514459566081"
"twitter_interaction","_doc","124349851445956608146821003123312962712","1","124349851445956608146821003123312962712","4682100312","converse","3312962712","1243498514459566081"
"twitter_interaction","_doc","12434985144595660814682100312231033118","1","12434985144595660814682100312231033118","4682100312","converse","231033118","1243498514459566081"
"twitter_interaction","_doc","124349850685535436812208407323922797","1","124349850685535436812208407323922797","122084073","converse","23922797","1243498506855354368"
"twitter_interaction","_doc","124349774802186240086067855824733117","1","124349774802186240086067855824733117","860678558","converse","24733117","1243498504267284480"
"twitter_interaction","_doc","12434566659843399741049929977507012608716027743","1","12434566659843399741049929977507012608716027743","1049929977507012608","converse","716027743","1243498505433427968"
"twitter_interaction","_doc","1243456665984339974104992997750701260827006084","1","1243456665984339974104992997750701260827006084","1049929977507012608","converse","27006084","1243498505433427968"
"twitter_interaction","_doc","124349850256458956925638389341964971663","1","124349850256458956925638389341964971663","2563838934","converse","1964971663","1243498502564589569"
"twitter_interaction","_doc","1243498502564589569256383893439384517","1","1243498502564589569256383893439384517","2563838934","converse","39384517","1243498502564589569"
"twitter_interaction","_doc","124349849780824064135603110663362429","1","124349849780824064135603110663362429","356031106","converse","63362429","1243498497808240641"
"twitter_interaction","_doc","12434984955307130903329313350101725","1","12434984955307130903329313350101725","33293133","converse","50101725","1243498495530713090"
"twitter_interaction","_doc","124349849494770483212218108679537213472315512764","1","124349849494770483212218108679537213472315512764","1221810867953721347","converse","2315512764","1243498494947704832"
"twitter_interaction","_doc","124349849494770483212218108679537213479783422","1","124349849494770483212218108679537213479783422","1221810867953721347","converse","9783422","1243498494947704832"
"twitter_interaction","_doc","1243498493295149057229309023131144855","1","1243498493295149057229309023131144855","22930902","converse","3131144855","1243498493295149057"
"twitter_interaction","_doc","124349848869395251293240161612473","1","124349848869395251293240161612473","93240161","converse","612473","1243498488693952512"
"twitter_interaction","_doc","1243407157321560071123823247108441702425073877","1","1243407157321560071123823247108441702425073877","1238232471084417024","converse","25073877","1243498493643313153"
"twitter_interaction","_doc","124340715732156007112382324710844170241367531","1","124340715732156007112382324710844170241367531","1238232471084417024","converse","1367531","1243498493643313153"
"twitter_interaction","_doc","12434071573215600711238232471084417024205622130","1","12434071573215600711238232471084417024205622130","1238232471084417024","converse","205622130","1243498493643313153"
"twitter_interaction","_doc","124340715732156007112382324710844170241267519698","1","124340715732156007112382324710844170241267519698","1238232471084417024","converse","1267519698","1243498493643313153"
"twitter_interaction","_doc","124349848639552717011130323388443852803131144855","1","124349848639552717011130323388443852803131144855","1113032338844385280","converse","3131144855","1243498486395527170"
"twitter_interaction","_doc","1243498486479433729148404376710337155403481088","1","1243498486479433729148404376710337155403481088","148404376","converse","710337155403481088","1243498486479433729"
"twitter_interaction","_doc","12434984864794337291484043761190773437251407872","1","12434984864794337291484043761190773437251407872","148404376","converse","1190773437251407872","1243498486479433729"
"twitter_interaction","_doc","12434984828429803522539902478039625","1","12434984828429803522539902478039625","25399024","converse","78039625","1243498482842980352"
"twitter_interaction","_doc","124349848284298035225399024407903087","1","124349848284298035225399024407903087","25399024","converse","407903087","1243498482842980352"
"twitter_interaction","_doc","1243498479353311235411451909720989680","1","1243498479353311235411451909720989680","4114519097","converse","20989680","1243498479353311235"
"twitter_interaction","_doc","124349848233545318537255058130348325","1","124349848233545318537255058130348325","37255058","converse","130348325","1243498482335453185"
"twitter_interaction","_doc","1243498482335453185372550584273536085","1","1243498482335453185372550584273536085","37255058","converse","4273536085","1243498482335453185"
"twitter_interaction","_doc","124349848233545318537255058955522060557701120","1","124349848233545318537255058955522060557701120","37255058","converse","955522060557701120","1243498482335453185"
"twitter_interaction","_doc","12434984823354531853725505828390516","1","12434984823354531853725505828390516","37255058","converse","28390516","1243498482335453185"
"twitter_interaction","_doc","1243498471438667778105465947157691596814224719","1","1243498471438667778105465947157691596814224719","1054659471576915968","converse","14224719","1243498471438667778"
"twitter_interaction","_doc","1243498471426048003165692782925046285","1","1243498471426048003165692782925046285","16569278","converse","2925046285","1243498471426048003"
"twitter_interaction","_doc","1243498471426048003165692781079275381","1","1243498471426048003165692781079275381","16569278","converse","1079275381","1243498471426048003"
"twitter_interaction","_doc","12434984714260480031656927820167139","1","12434984714260480031656927820167139","16569278","converse","20167139","1243498471426048003"
"twitter_interaction","_doc","12434984694547251213134882833131144855","1","12434984694547251213134882833131144855","313488283","converse","3131144855","1243498469454725121"
"twitter_interaction","_doc","124349846945472512131348828314281853","1","124349846945472512131348828314281853","313488283","converse","14281853","1243498469454725121"
"twitter_interaction","_doc","12434984690856550423073860873131144855","1","12434984690856550423073860873131144855","307386087","converse","3131144855","1243498469085655042"
"twitter_interaction","_doc","1243498466216558592447289801652541","1","1243498466216558592447289801652541","44728980","converse","1652541","1243498466216558592"
"twitter_interaction","_doc","12434984643922288641558414983636590","1","12434984643922288641558414983636590","15584149","converse","83636590","1243498464392228864"
"twitter_interaction","_doc","1243498464392228864155841491083842869713137664","1","1243498464392228864155841491083842869713137664","15584149","converse","1083842869713137664","1243498464392228864"
"twitter_interaction","_doc","1243243613724782592354863233157981564","1","1243243613724782592354863233157981564","354863233","converse","157981564","1243498460575346691"
"twitter_interaction","_doc","12432436137247825923548632331146329871418843136","1","12432436137247825923548632331146329871418843136","354863233","converse","1146329871418843136","1243498460575346691"
"twitter_interaction","_doc","1243372576920895493992286254837391361957001145448304641","1","1243372576920895493992286254837391361957001145448304641","992286254837391361","converse","957001145448304641","1243498457672765441"
"twitter_interaction","_doc","12434984680076451841145280205117906946966113328","1","12434984680076451841145280205117906946966113328","1145280205117906946","converse","966113328","1243498468007645184"
"twitter_interaction","_doc","124349846800764518411452802051179069469624742","1","124349846800764518411452802051179069469624742","1145280205117906946","converse","9624742","1243498468007645184"
"twitter_interaction","_doc","12434984680076451841145280205117906946799764016885329921","1","12434984680076451841145280205117906946799764016885329921","1145280205117906946","converse","799764016885329921","1243498468007645184"
"twitter_interaction","_doc","12434984680076451841145280205117906946104227735","1","12434984680076451841145280205117906946104227735","1145280205117906946","converse","104227735","1243498468007645184"
"twitter_interaction","_doc","12434984680076451841145280205117906946482353209","1","12434984680076451841145280205117906946482353209","1145280205117906946","converse","482353209","1243498468007645184"
"twitter_interaction","_doc","124349846800764518411452802051179069462319133964","1","124349846800764518411452802051179069462319133964","1145280205117906946","converse","2319133964","1243498468007645184"
