_index,_type,_id,_score,_source.id,_source.twittos_a,_source.interaction,_source.twittos_b,_source.source
"twitter_interaction","_doc","12381955528709488641140157928961277952","1","12381955528709488641140157928961277952","1238195552870948864","follow","1140157928961277952",""
"twitter_interaction","_doc","12381955528709488642341888057","1","12381955528709488642341888057","1238195552870948864","follow","2341888057",""
"twitter_interaction","_doc","12384787278536089601459929276","1","12384787278536089601459929276","1238478727853608960","follow","1459929276",""
"twitter_interaction","_doc","12384796711148257291459929276","1","12384796711148257291459929276","1238479671114825729","follow","1459929276",""
"twitter_interaction","_doc","12384591180353167361459929276","1","12384591180353167361459929276","1238459118035316736","follow","1459929276",""
"twitter_interaction","_doc","12384787137733468181459929276","1","12384787137733468181459929276","1238478713773346818","follow","1459929276",""
"twitter_interaction","_doc","12370558376606433281459929276","1","12370558376606433281459929276","1237055837660643328","follow","1459929276",""
"twitter_interaction","_doc","12384790773104517121459929276","1","12384790773104517121459929276","1238479077310451712","follow","1459929276",""
"twitter_interaction","_doc","14599292761224712461925920768","1","14599292761224712461925920768","1459929276","follow","1224712461925920768",""
"twitter_interaction","_doc","14599292761213783872099373057","1","14599292761213783872099373057","1459929276","follow","1213783872099373057",""
"twitter_interaction","_doc","1459929276127916437","1","1459929276127916437","1459929276","follow","127916437",""
"twitter_interaction","_doc","1459929276938018814","1","1459929276938018814","1459929276","follow","938018814",""
"twitter_interaction","_doc","14599292761200377758251180037","1","14599292761200377758251180037","1459929276","follow","1200377758251180037",""
"twitter_interaction","_doc","14599292761101206760931708928","1","14599292761101206760931708928","1459929276","follow","1101206760931708928",""
"twitter_interaction","_doc","14599292763347379724","1","14599292763347379724","1459929276","follow","3347379724",""
"twitter_interaction","_doc","14599292761027234681417347075","1","14599292761027234681417347075","1459929276","follow","1027234681417347075",""
"twitter_interaction","_doc","1459929276430286821","1","1459929276430286821","1459929276","follow","430286821",""
"twitter_interaction","_doc","1459929276127848988","1","1459929276127848988","1459929276","follow","127848988",""
"twitter_interaction","_doc","364139981619008184","1","364139981619008184","364139981","follow","619008184",""
"twitter_interaction","_doc","870142817141760000619008184","1","870142817141760000619008184","870142817141760000","follow","619008184",""
"twitter_interaction","_doc","818446450782773248619008184","1","818446450782773248619008184","818446450782773248","follow","619008184",""
"twitter_interaction","_doc","3326632757619008184","1","3326632757619008184","3326632757","follow","619008184",""
"twitter_interaction","_doc","803018896949334016619008184","1","803018896949334016619008184","803018896949334016","follow","619008184",""
"twitter_interaction","_doc","1028888462619008184","1","1028888462619008184","1028888462","follow","619008184",""
"twitter_interaction","_doc","601296579619008184","1","601296579619008184","601296579","follow","619008184",""
"twitter_interaction","_doc","3064497100619008184","1","3064497100619008184","3064497100","follow","619008184",""
"twitter_interaction","_doc","862796857619008184","1","862796857619008184","862796857","follow","619008184",""
"twitter_interaction","_doc","6190081844889921675","1","6190081844889921675","619008184","follow","4889921675",""
"twitter_interaction","_doc","619008184897076012042911744","1","619008184897076012042911744","619008184","follow","897076012042911744",""
"twitter_interaction","_doc","6190081843194759387","1","6190081843194759387","619008184","follow","3194759387",""
"twitter_interaction","_doc","6190081843207443175","1","6190081843207443175","619008184","follow","3207443175",""
"twitter_interaction","_doc","619008184210638351","1","619008184210638351","619008184","follow","210638351",""
"twitter_interaction","_doc","619008184235260472","1","619008184235260472","619008184","follow","235260472",""
"twitter_interaction","_doc","619008184529836126","1","619008184529836126","619008184","follow","529836126",""
"twitter_interaction","_doc","6190081844517113035","1","6190081844517113035","619008184","follow","4517113035",""
"twitter_interaction","_doc","619008184769270118203392000","1","619008184769270118203392000","619008184","follow","769270118203392000",""
"twitter_interaction","_doc","619008184767651659770134528","1","619008184767651659770134528","619008184","follow","767651659770134528",""
"twitter_interaction","_doc","12026554821937070092875441404","1","12026554821937070092875441404","1202655482193707009","follow","2875441404",""
"twitter_interaction","_doc","10655363329303101452875441404","1","10655363329303101452875441404","1065536332930310145","follow","2875441404",""
"twitter_interaction","_doc","12184450437798215682875441404","1","12184450437798215682875441404","1218445043779821568","follow","2875441404",""
"twitter_interaction","_doc","8374155582240972802875441404","1","8374155582240972802875441404","837415558224097280","follow","2875441404",""
"twitter_interaction","_doc","12309487758472888322875441404","1","12309487758472888322875441404","1230948775847288832","follow","2875441404",""
"twitter_interaction","_doc","11576922757381939202875441404","1","11576922757381939202875441404","1157692275738193920","follow","2875441404",""
"twitter_interaction","_doc","11257451399120404492875441404","1","11257451399120404492875441404","1125745139912040449","follow","2875441404",""
"twitter_interaction","_doc","287544140412771532","1","287544140412771532","2875441404","follow","12771532",""
"twitter_interaction","_doc","28754414041140157928961277952","1","28754414041140157928961277952","2875441404","follow","1140157928961277952",""
"twitter_interaction","_doc","28754414041202655482193707009","1","28754414041202655482193707009","2875441404","follow","1202655482193707009",""
"twitter_interaction","_doc","28754414041065536332930310145","1","28754414041065536332930310145","2875441404","follow","1065536332930310145",""
"twitter_interaction","_doc","28754414041007068205674688513","1","28754414041007068205674688513","2875441404","follow","1007068205674688513",""
"twitter_interaction","_doc","2875441404522807541","1","2875441404522807541","2875441404","follow","522807541",""
"twitter_interaction","_doc","28754414041218445043779821568","1","28754414041218445043779821568","2875441404","follow","1218445043779821568",""
"twitter_interaction","_doc","28754414041145215337379405825","1","28754414041145215337379405825","2875441404","follow","1145215337379405825",""
"twitter_interaction","_doc","28754414041053122428946149378","1","28754414041053122428946149378","2875441404","follow","1053122428946149378",""
"twitter_interaction","_doc","12383647057118904341188569546204090373","1","12383647057118904341188569546204090373","1238364705711890434","follow","1188569546204090373",""
"twitter_interaction","_doc","12383647057118904341189766926488264704","1","12383647057118904341189766926488264704","1238364705711890434","follow","1189766926488264704",""
"twitter_interaction","_doc","12383647057118904341159861575370649602","1","12383647057118904341159861575370649602","1238364705711890434","follow","1159861575370649602",""
"twitter_interaction","_doc","12383647057118904344173821709","1","12383647057118904344173821709","1238364705711890434","follow","4173821709",""
"twitter_interaction","_doc","12383647057118904341165107580471058432","1","12383647057118904341165107580471058432","1238364705711890434","follow","1165107580471058432",""
"twitter_interaction","_doc","12383647057118904341161195745141301248","1","12383647057118904341161195745141301248","1238364705711890434","follow","1161195745141301248",""
"twitter_interaction","_doc","1238364705711890434815648820310736896","1","1238364705711890434815648820310736896","1238364705711890434","follow","815648820310736896",""
"twitter_interaction","_doc","11019699593101271041183813110823411714","1","11019699593101271041183813110823411714","1101969959310127104","follow","1183813110823411714",""
"twitter_interaction","_doc","11348309199178260481183813110823411714","1","11348309199178260481183813110823411714","1134830919917826048","follow","1183813110823411714",""
"twitter_interaction","_doc","12330066187379261451183813110823411714","1","12330066187379261451183813110823411714","1233006618737926145","follow","1183813110823411714",""
"twitter_interaction","_doc","10940990809664307201183813110823411714","1","10940990809664307201183813110823411714","1094099080966430720","follow","1183813110823411714",""
"twitter_interaction","_doc","1358338731183813110823411714","1","1358338731183813110823411714","135833873","follow","1183813110823411714",""
"twitter_interaction","_doc","3321640251183813110823411714","1","3321640251183813110823411714","332164025","follow","1183813110823411714",""
"twitter_interaction","_doc","12369121661894656011183813110823411714","1","12369121661894656011183813110823411714","1236912166189465601","follow","1183813110823411714",""
"twitter_interaction","_doc","11838131108234117143224781972","1","11838131108234117143224781972","1183813110823411714","follow","3224781972",""
"twitter_interaction","_doc","1183813110823411714961844265151180802","1","1183813110823411714961844265151180802","1183813110823411714","follow","961844265151180802",""
"twitter_interaction","_doc","11838131108234117142268691652","1","11838131108234117142268691652","1183813110823411714","follow","2268691652",""
"twitter_interaction","_doc","11838131108234117143036357073","1","11838131108234117143036357073","1183813110823411714","follow","3036357073",""
"twitter_interaction","_doc","12379700061989888022351825304","1","12379700061989888022351825304","1237970006198988802","follow","2351825304",""
"twitter_interaction","_doc","322799012351825304","1","322799012351825304","32279901","follow","2351825304",""
"twitter_interaction","_doc","10488672316841574402351825304","1","10488672316841574402351825304","1048867231684157440","follow","2351825304",""
"twitter_interaction","_doc","10715882406777774082351825304","1","10715882406777774082351825304","1071588240677777408","follow","2351825304",""
"twitter_interaction","_doc","9362432092645539902351825304","1","9362432092645539902351825304","936243209264553990","follow","2351825304",""
"twitter_interaction","_doc","7860032245662474242351825304","1","7860032245662474242351825304","786003224566247424","follow","2351825304",""
"twitter_interaction","_doc","3189544202351825304","1","3189544202351825304","318954420","follow","2351825304",""
"twitter_interaction","_doc","29113246072351825304","1","29113246072351825304","2911324607","follow","2351825304",""
"twitter_interaction","_doc","33043687642351825304","1","33043687642351825304","3304368764","follow","2351825304",""
"twitter_interaction","_doc","30454420772351825304","1","30454420772351825304","3045442077","follow","2351825304",""
"twitter_interaction","_doc","2351825304759346389386076161","1","2351825304759346389386076161","2351825304","follow","759346389386076161",""
"twitter_interaction","_doc","2351825304347273384","1","2351825304347273384","2351825304","follow","347273384",""
"twitter_interaction","_doc","23518253041140157928961277952","1","23518253041140157928961277952","2351825304","follow","1140157928961277952",""
"twitter_interaction","_doc","2351825304988715329286160384","1","2351825304988715329286160384","2351825304","follow","988715329286160384",""
"twitter_interaction","_doc","235182530469509776","1","235182530469509776","2351825304","follow","69509776",""
"twitter_interaction","_doc","23518253042278863116","1","23518253042278863116","2351825304","follow","2278863116",""
"twitter_interaction","_doc","23518253041097349014041747456","1","23518253041097349014041747456","2351825304","follow","1097349014041747456",""
"twitter_interaction","_doc","2351825304413592945","1","2351825304413592945","2351825304","follow","413592945",""
"twitter_interaction","_doc","9046555746288926721238155529769218050","1","9046555746288926721238155529769218050","904655574628892672","follow","1238155529769218050",""
"twitter_interaction","_doc","12381555297692180501215484682252324864","1","12381555297692180501215484682252324864","1238155529769218050","follow","1215484682252324864",""
"twitter_interaction","_doc","12381555297692180501042756119616094208","1","12381555297692180501042756119616094208","1238155529769218050","follow","1042756119616094208",""
"twitter_interaction","_doc","1238155529769218050888995204883136512","1","1238155529769218050888995204883136512","1238155529769218050","follow","888995204883136512",""
"twitter_interaction","_doc","12381555297692180503425010312","1","12381555297692180503425010312","1238155529769218050","follow","3425010312",""
"twitter_interaction","_doc","12381555297692180501168296497168838657","1","12381555297692180501168296497168838657","1238155529769218050","follow","1168296497168838657",""
"twitter_interaction","_doc","12381555297692180501090564648795963392","1","12381555297692180501090564648795963392","1238155529769218050","follow","1090564648795963392",""
"twitter_interaction","_doc","12381555297692180501088846280015507456","1","12381555297692180501088846280015507456","1238155529769218050","follow","1088846280015507456",""
"twitter_interaction","_doc","11648880652208660481138392030340497409","1","11648880652208660481138392030340497409","1164888065220866048","follow","1138392030340497409",""
"twitter_interaction","_doc","3885316591138392030340497409","1","3885316591138392030340497409","388531659","follow","1138392030340497409",""
"twitter_interaction","_doc","12120452066456576001138392030340497409","1","12120452066456576001138392030340497409","1212045206645657600","follow","1138392030340497409",""
"twitter_interaction","_doc","12038168546968084501138392030340497409","1","12038168546968084501138392030340497409","1203816854696808450","follow","1138392030340497409",""
"twitter_interaction","_doc","11077837035502592011138392030340497409","1","11077837035502592011138392030340497409","1107783703550259201","follow","1138392030340497409",""
"twitter_interaction","_doc","11202637215850004491138392030340497409","1","11202637215850004491138392030340497409","1120263721585000449","follow","1138392030340497409",""
"twitter_interaction","_doc","10858339607545651201138392030340497409","1","10858339607545651201138392030340497409","1085833960754565120","follow","1138392030340497409",""
"twitter_interaction","_doc","12003037511410196481138392030340497409","1","12003037511410196481138392030340497409","1200303751141019648","follow","1138392030340497409",""
"twitter_interaction","_doc","11383920303404974091140157928961277952","1","11383920303404974091140157928961277952","1138392030340497409","follow","1140157928961277952",""
"twitter_interaction","_doc","11383920303404974091131096137572573184","1","11383920303404974091131096137572573184","1138392030340497409","follow","1131096137572573184",""
"twitter_interaction","_doc","11383920303404974091212045206645657600","1","11383920303404974091212045206645657600","1138392030340497409","follow","1212045206645657600",""
"twitter_interaction","_doc","11383920303404974091203816854696808450","1","11383920303404974091203816854696808450","1138392030340497409","follow","1203816854696808450",""
"twitter_interaction","_doc","11383920303404974091107783703550259201","1","11383920303404974091107783703550259201","1138392030340497409","follow","1107783703550259201",""
"twitter_interaction","_doc","11383920303404974091401587503","1","11383920303404974091401587503","1138392030340497409","follow","1401587503",""
"twitter_interaction","_doc","11383920303404974092673761042","1","11383920303404974092673761042","1138392030340497409","follow","2673761042",""
"twitter_interaction","_doc","11383920303404974091120263721585000449","1","11383920303404974091120263721585000449","1138392030340497409","follow","1120263721585000449",""
"twitter_interaction","_doc","11383920303404974091085833960754565120","1","11383920303404974091085833960754565120","1138392030340497409","follow","1085833960754565120",""
"twitter_interaction","_doc","12206750953135759371180416577537114113","1","12206750953135759371180416577537114113","1220675095313575937","follow","1180416577537114113",""
"twitter_interaction","_doc","11557054259641262081180416577537114113","1","11557054259641262081180416577537114113","1155705425964126208","follow","1180416577537114113",""
"twitter_interaction","_doc","12206787611268751381180416577537114113","1","12206787611268751381180416577537114113","1220678761126875138","follow","1180416577537114113",""
"twitter_interaction","_doc","12331051077864488961180416577537114113","1","12331051077864488961180416577537114113","1233105107786448896","follow","1180416577537114113",""
"twitter_interaction","_doc","11184480791856660481180416577537114113","1","11184480791856660481180416577537114113","1118448079185666048","follow","1180416577537114113",""
"twitter_interaction","_doc","10179463561476136961180416577537114113","1","10179463561476136961180416577537114113","1017946356147613696","follow","1180416577537114113",""
"twitter_interaction","_doc","9130065850220953601180416577537114113","1","9130065850220953601180416577537114113","913006585022095360","follow","1180416577537114113",""
"twitter_interaction","_doc","12330262306490982411180416577537114113","1","12330262306490982411180416577537114113","1233026230649098241","follow","1180416577537114113",""
"twitter_interaction","_doc","12349946217358254081180416577537114113","1","12349946217358254081180416577537114113","1234994621735825408","follow","1180416577537114113",""
"twitter_interaction","_doc","9725150255491072011180416577537114113","1","9725150255491072011180416577537114113","972515025549107201","follow","1180416577537114113",""
"twitter_interaction","_doc","11804165775371141132941267314","1","11804165775371141132941267314","1180416577537114113","follow","2941267314",""
"twitter_interaction","_doc","1180416577537114113815205542440226816","1","1180416577537114113815205542440226816","1180416577537114113","follow","815205542440226816",""
"twitter_interaction","_doc","11804165775371141133231817759","1","11804165775371141133231817759","1180416577537114113","follow","3231817759",""
"twitter_interaction","_doc","1180416577537114113748362372700577792","1","1180416577537114113748362372700577792","1180416577537114113","follow","748362372700577792",""
"twitter_interaction","_doc","1180416577537114113415859364","1","1180416577537114113415859364","1180416577537114113","follow","415859364",""
"twitter_interaction","_doc","1180416577537114113449621681","1","1180416577537114113449621681","1180416577537114113","follow","449621681",""
"twitter_interaction","_doc","1180416577537114113814804753733427201","1","1180416577537114113814804753733427201","1180416577537114113","follow","814804753733427201",""
"twitter_interaction","_doc","1180416577537114113818465644152688640","1","1180416577537114113818465644152688640","1180416577537114113","follow","818465644152688640",""
"twitter_interaction","_doc","1180416577537114113777337336698773504","1","1180416577537114113777337336698773504","1180416577537114113","follow","777337336698773504",""
"twitter_interaction","_doc","23146802221210453764349415424","1","23146802221210453764349415424","2314680222","follow","1210453764349415424",""
"twitter_interaction","_doc","26576594951210453764349415424","1","26576594951210453764349415424","2657659495","follow","1210453764349415424",""
"twitter_interaction","_doc","23505440471210453764349415424","1","23505440471210453764349415424","2350544047","follow","1210453764349415424",""
"twitter_interaction","_doc","29691802921210453764349415424","1","29691802921210453764349415424","2969180292","follow","1210453764349415424",""
"twitter_interaction","_doc","12264177585748009011210453764349415424","1","12264177585748009011210453764349415424","1226417758574800901","follow","1210453764349415424",""
"twitter_interaction","_doc","28267769601210453764349415424","1","28267769601210453764349415424","2826776960","follow","1210453764349415424",""
"twitter_interaction","_doc","25729893741210453764349415424","1","25729893741210453764349415424","2572989374","follow","1210453764349415424",""
"twitter_interaction","_doc","11887834239612354571210453764349415424","1","11887834239612354571210453764349415424","1188783423961235457","follow","1210453764349415424",""
"twitter_interaction","_doc","12270439107167723531210453764349415424","1","12270439107167723531210453764349415424","1227043910716772353","follow","1210453764349415424",""
"twitter_interaction","_doc","11206022007265771521210453764349415424","1","11206022007265771521210453764349415424","1120602200726577152","follow","1210453764349415424",""
"twitter_interaction","_doc","1210453764349415424808957787329871872","1","1210453764349415424808957787329871872","1210453764349415424","follow","808957787329871872",""
"twitter_interaction","_doc","12104537643494154241140157928961277952","1","12104537643494154241140157928961277952","1210453764349415424","follow","1140157928961277952",""
"twitter_interaction","_doc","12104537643494154241169324703283998720","1","12104537643494154241169324703283998720","1210453764349415424","follow","1169324703283998720",""
"twitter_interaction","_doc","1210453764349415424228799622","1","1210453764349415424228799622","1210453764349415424","follow","228799622",""
"twitter_interaction","_doc","12104537643494154241004188922262372352","1","12104537643494154241004188922262372352","1210453764349415424","follow","1004188922262372352",""
"twitter_interaction","_doc","1210453764349415424838223762885509120","1","1210453764349415424838223762885509120","1210453764349415424","follow","838223762885509120",""
"twitter_interaction","_doc","1210453764349415424943420935121412102","1","1210453764349415424943420935121412102","1210453764349415424","follow","943420935121412102",""
"twitter_interaction","_doc","1210453764349415424745226168253583360","1","1210453764349415424745226168253583360","1210453764349415424","follow","745226168253583360",""
"twitter_interaction","_doc","1210453764349415424160560121","1","1210453764349415424160560121","1210453764349415424","follow","160560121",""
"twitter_interaction","_doc","1210453764349415424965731974","1","1210453764349415424965731974","1210453764349415424","follow","965731974",""
"twitter_interaction","_doc","12384499302571704322341888057","1","12384499302571704322341888057","1238449930257170432","follow","2341888057",""
"twitter_interaction","_doc","12384790232919285772341888057","1","12384790232919285772341888057","1238479023291928577","follow","2341888057",""
"twitter_interaction","_doc","12384195276685475922341888057","1","12384195276685475922341888057","1238419527668547592","follow","2341888057",""
"twitter_interaction","_doc","12384821819509309492341888057","1","12384821819509309492341888057","1238482181950930949","follow","2341888057",""
"twitter_interaction","_doc","11957199466611793992341888057","1","11957199466611793992341888057","1195719946661179399","follow","2341888057",""
"twitter_interaction","_doc","12384813368239431682341888057","1","12384813368239431682341888057","1238481336823943168","follow","2341888057",""
"twitter_interaction","_doc","8612907390656061452341888057","1","8612907390656061452341888057","861290739065606145","follow","2341888057",""
"twitter_interaction","_doc","12384806996504616962341888057","1","12384806996504616962341888057","1238480699650461696","follow","2341888057",""
"twitter_interaction","_doc","10641561672341888057","1","10641561672341888057","1064156167","follow","2341888057",""
"twitter_interaction","_doc","12384813113477570622341888057","1","12384813113477570622341888057","1238481311347757062","follow","2341888057",""
"twitter_interaction","_doc","2341888057566318915","1","2341888057566318915","2341888057","follow","566318915",""
"twitter_interaction","_doc","23418880571167331188","1","23418880571167331188","2341888057","follow","1167331188",""
"twitter_interaction","_doc","23418880571201993507969191936","1","23418880571201993507969191936","2341888057","follow","1201993507969191936",""
"twitter_interaction","_doc","23418880571493626729","1","23418880571493626729","2341888057","follow","1493626729",""
"twitter_interaction","_doc","23418880574838948008","1","23418880574838948008","2341888057","follow","4838948008",""
"twitter_interaction","_doc","2341888057343261341","1","2341888057343261341","2341888057","follow","343261341",""
"twitter_interaction","_doc","2341888057232945850","1","2341888057232945850","2341888057","follow","232945850",""
"twitter_interaction","_doc","234188805743652502","1","234188805743652502","2341888057","follow","43652502",""
"twitter_interaction","_doc","2341888057599471313","1","2341888057599471313","2341888057","follow","599471313",""
"twitter_interaction","_doc","234188805737544873","1","234188805737544873","2341888057","follow","37544873",""
"twitter_interaction","_doc","1238195552870948864961211851","1","1238195552870948864961211851","1238195552870948864","follow","961211851",""
"twitter_interaction","_doc","3371441722961211851","1","3371441722961211851","3371441722","follow","961211851",""
"twitter_interaction","_doc","1011528789401186304961211851","1","1011528789401186304961211851","1011528789401186304","follow","961211851",""
"twitter_interaction","_doc","2398934231961211851","1","2398934231961211851","2398934231","follow","961211851",""
"twitter_interaction","_doc","757802189821612037961211851","1","757802189821612037961211851","757802189821612037","follow","961211851",""
"twitter_interaction","_doc","903788539961211851","1","903788539961211851","903788539","follow","961211851",""
"twitter_interaction","_doc","3579217332961211851","1","3579217332961211851","3579217332","follow","961211851",""
"twitter_interaction","_doc","4895430461961211851","1","4895430461961211851","4895430461","follow","961211851",""
"twitter_interaction","_doc","719274637914415104961211851","1","719274637914415104961211851","719274637914415104","follow","961211851",""
"twitter_interaction","_doc","4428499701961211851","1","4428499701961211851","4428499701","follow","961211851",""
"twitter_interaction","_doc","9612118511238195552870948864","1","9612118511238195552870948864","961211851","follow","1238195552870948864",""
"twitter_interaction","_doc","9612118513131750951","1","9612118513131750951","961211851","follow","3131750951",""
"twitter_interaction","_doc","9612118511011356736874164225","1","9612118511011356736874164225","961211851","follow","1011356736874164225",""
"twitter_interaction","_doc","9612118512341888057","1","9612118512341888057","961211851","follow","2341888057",""
"twitter_interaction","_doc","9612118511229511182639390720","1","9612118511229511182639390720","961211851","follow","1229511182639390720",""
"twitter_interaction","_doc","9612118511225383515795197954","1","9612118511225383515795197954","961211851","follow","1225383515795197954",""
"twitter_interaction","_doc","9612118512271371617","1","9612118512271371617","961211851","follow","2271371617",""
"twitter_interaction","_doc","9612118511214235650683105280","1","9612118511214235650683105280","961211851","follow","1214235650683105280",""
"twitter_interaction","_doc","961211851546185690","1","961211851546185690","961211851","follow","546185690",""
"twitter_interaction","_doc","961211851898994539","1","961211851898994539","961211851","follow","898994539",""
"twitter_interaction","_doc","12384740391166648351459929276","1","12384740391166648351459929276","1238474039116664835","follow","1459929276",""
"twitter_interaction","_doc","1238474039116664835771012227147165696","1","1238474039116664835771012227147165696","1238474039116664835","follow","771012227147165696",""
"twitter_interaction","_doc","12384740391166648354877835874","1","12384740391166648354877835874","1238474039116664835","follow","4877835874",""
"twitter_interaction","_doc","1238474039116664835492648852","1","1238474039116664835492648852","1238474039116664835","follow","492648852",""
"twitter_interaction","_doc","8065205112326144011214235650683105280","1","8065205112326144011214235650683105280","806520511232614401","follow","1214235650683105280",""
"twitter_interaction","_doc","1121270881214235650683105280","1","1121270881214235650683105280","112127088","follow","1214235650683105280",""
"twitter_interaction","_doc","2997502781214235650683105280","1","2997502781214235650683105280","299750278","follow","1214235650683105280",""
